order_id,customer_id,order_date,shipped_date,delivered_date,status,shipping_address,payment_method,payment_status
ORD_02261,CUST_0089,2024-11-20,2024-11-22,,shipped,"PSC 1810, Box 6225, APO AE 68053",PayPal,refunded
ORD_02262,CUST_0676,2025-03-02,2025-03-05,2025-03-10,delivered,"619 Shepard Village Apt. 470, South Ian, ND 10299",Debit Card,refunded
ORD_02263,CUST_0069,2025-10-07,2025-10-09,,shipped,"2870 Lewis Center Suite 549, West Mitchellbury, GA 59870",Google Pay,refunded
ORD_02264,CUST_0119,2025-05-11,2025-05-12,,shipped,"91680 Shawn Ridges Suite 985, Donstad, PR 47551",PayPal,pending
ORD_02265,CUST_0151,2025-05-23,2025-05-25,2025-05-29,delivered,"126 Lisa Circles Apt. 576, Dyermouth, ME 31997",Credit Card,failed
ORD_02266,CUST_0062,2025-08-30,2025-09-06,2025-09-07,delivered,"USCGC Jackson, FPO AE 33114",Credit Card,failed
ORD_02267,CUST_0600,2025-04-12,2025-04-13,2025-04-16,delivered,"6870 Mckinney Squares Apt. 032, Port Jamesshire, MP 79572",PayPal,failed
ORD_02268,CUST_0943,2025-10-09,2025-10-16,2025-10-20,delivered,"PSC 9217, Box 4613, APO AA 20336",PayPal,pending
ORD_02269,CUST_0680,2025-04-24,2025-04-28,2025-05-02,delivered,"PSC 3329, Box 1553, APO AP 66848",PayPal,paid
ORD_02270,CUST_0177,2025-03-25,2025-03-30,2025-04-04,delivered,"Unit 4055 Box 0914, DPO AA 19986",Credit Card,pending
ORD_02271,CUST_0684,2025-08-03,2025-08-10,2025-08-15,delivered,"281 Marsh Meadows, Lake Joseph, PR 27468",PayPal,paid
ORD_02272,CUST_0490,2025-01-29,2025-01-30,2025-02-04,delivered,"9946 Jones Crossing, Lake Thomasside, MT 42362",PayPal,pending
ORD_02273,CUST_0642,2025-03-03,,,cancelled,"3407 Byrd Fall Suite 137, Vincentborough, MH 02222",Apple Pay,failed
ORD_02274,CUST_0961,2025-11-13,2025-11-20,2025-11-23,delivered,"81239 Williams Mission Suite 628, New Jennifer, TN 52101",Apple Pay,paid
ORD_02275,CUST_0771,2025-04-03,2025-04-04,2025-04-07,delivered,"USNV Perry, FPO AA 97070",Apple Pay,paid
ORD_02276,CUST_0198,2025-10-17,,,processing,"9959 Adkins Centers Suite 437, Millsburgh, IA 27910",Debit Card,refunded
ORD_02277,CUST_0461,2025-05-11,2025-05-18,,shipped,"38020 Castaneda Cove Apt. 648, Whiteheadfort, WA 33134",PayPal,pending
ORD_02278,CUST_0491,2025-03-28,2025-04-04,,shipped,"97259 Kelly Motorway Apt. 757, Port Russell, SC 30459",Google Pay,refunded
ORD_02279,CUST_0662,2024-12-03,,,cancelled,"8705 Amanda Plain Suite 084, Gouldburgh, WY 50975",PayPal,pending
ORD_02280,CUST_0614,2025-08-02,2025-08-05,2025-08-09,delivered,"31059 Wheeler Well Suite 341, West Kelseymouth, NC 81427",Credit Card,refunded
ORD_02281,CUST_0615,2025-08-30,2025-09-03,2025-09-04,delivered,"760 Hamilton Ways Apt. 419, Port Carol, AS 71659",Google Pay,paid
ORD_02282,CUST_0722,2025-01-08,,,cancelled,"263 Roach Orchard Suite 569, Randyberg, NV 06920",PayPal,paid
ORD_02283,CUST_0379,2025-03-23,2025-03-27,2025-03-30,delivered,"1781 Sarah Prairie Apt. 718, Lake John, MP 96471",Apple Pay,failed
ORD_02284,CUST_0311,2025-03-30,2025-04-04,2025-04-07,delivered,"19876 Manning Neck, New Cynthia, OR 84078",Debit Card,refunded
ORD_02285,CUST_0524,2025-04-20,2025-04-24,2025-04-29,delivered,"136 Jennifer Walks, Brownberg, IA 18954",Google Pay,pending
ORD_02286,CUST_0481,2025-08-20,2025-08-21,2025-08-25,delivered,"910 Dawn Union, North Juanport, NH 98222",Debit Card,paid
ORD_02287,CUST_0258,2025-06-11,2025-06-14,,shipped,"657 Davidson Mall Suite 006, West Kathychester, NJ 08233",Debit Card,failed
ORD_02288,CUST_0609,2025-01-05,2025-01-07,2025-01-10,delivered,"876 Sandra Shore, Ricardoton, MP 47489",Debit Card,pending
ORD_02289,CUST_0580,2025-09-08,2025-09-11,2025-09-14,delivered,"836 Daniel Cove Suite 610, South John, WI 35852",PayPal,failed
ORD_02290,CUST_0531,2025-05-16,,,processing,"836 Rowland Run, South Michael, RI 77806",Apple Pay,failed
ORD_02291,CUST_0271,2024-11-24,2024-11-28,,shipped,"856 Villegas Ranch Apt. 904, Courtneyshire, ND 12511",PayPal,pending
ORD_02292,CUST_0822,2025-10-28,,,cancelled,"USNS Gomez, FPO AA 38853",Debit Card,pending
ORD_02293,CUST_0704,2025-10-30,,,processing,"73438 Mcclure Throughway Apt. 511, New Karamouth, MI 02215",Debit Card,failed
ORD_02294,CUST_0210,2025-09-13,2025-09-18,2025-09-23,delivered,"046 Cox Mountains Apt. 527, New Alyssachester, FM 97991",PayPal,paid
ORD_02295,CUST_0742,2025-06-12,,,processing,"1174 Alex Forge Suite 449, South Andrewshire, MH 98203",Debit Card,pending
ORD_02296,CUST_0211,2025-04-20,2025-04-27,,shipped,"8065 Edward Drive, Michaelbury, MN 66247",Debit Card,pending
ORD_02297,CUST_0909,2025-06-14,2025-06-21,,shipped,"390 Hill Port Suite 617, North Lisa, NC 39836",Apple Pay,failed
ORD_02298,CUST_0252,2025-10-30,2025-11-03,2025-11-06,delivered,"69686 Madison Rapid, Port Cassandrahaven, NV 34633",Google Pay,refunded
ORD_02299,CUST_0551,2024-12-18,2024-12-20,2024-12-23,delivered,"0184 Hunt Meadow Apt. 250, South Wendy, MS 66805",Google Pay,paid
ORD_02300,CUST_0259,2024-11-24,2024-11-28,2024-12-03,delivered,"898 Miller Plaza, East Chris, WA 06582",Apple Pay,paid
ORD_02301,CUST_0069,2025-06-26,2025-07-03,2025-07-06,delivered,"931 Cohen Locks, Alexandraborough, AS 69902",Apple Pay,refunded
ORD_02302,CUST_0958,2025-03-03,2025-03-08,,shipped,"25421 Sarah Ridges, Taylorport, WI 51141",Debit Card,refunded
ORD_02303,CUST_0204,2025-03-09,2025-03-10,2025-03-14,delivered,"USNS Wolfe, FPO AA 44268",Apple Pay,paid
ORD_02304,CUST_0488,2025-08-31,2025-09-04,2025-09-07,delivered,"52188 Smith Fork Apt. 148, Natalieburgh, PR 91416",Credit Card,pending
ORD_02305,CUST_0186,2024-11-21,2024-11-24,2024-11-25,delivered,"2707 Aaron Tunnel Apt. 336, Foxfort, ID 27231",Credit Card,paid
ORD_02306,CUST_0285,2025-04-08,2025-04-13,2025-04-18,delivered,"6160 Andrew Mountains Apt. 557, South Thomaston, PW 10823",Debit Card,pending
ORD_02307,CUST_0803,2025-10-09,2025-10-15,2025-10-19,delivered,"837 Chris Plain Apt. 986, Port Micheleborough, CA 76345",PayPal,paid
ORD_02308,CUST_0913,2025-07-13,2025-07-18,,shipped,"36205 Cooper Forest, South Joseph, WI 64336",Credit Card,paid
ORD_02309,CUST_0115,2024-12-21,2024-12-26,2024-12-29,delivered,"4714 Malone Inlet, Lesliemouth, AK 04587",Debit Card,refunded
ORD_02310,CUST_0247,2025-10-02,2025-10-04,2025-10-09,delivered,"3004 Morales Neck, Morganton, ND 48375",Google Pay,failed
ORD_02311,CUST_0951,2025-03-15,2025-03-18,,shipped,"66854 Woodard Mills Apt. 196, Johnsonport, FM 48263",PayPal,pending
ORD_02312,CUST_0024,2024-12-26,2024-12-31,,shipped,"6807 Shannon Fort Apt. 693, Lake Tracieville, ME 70902",Debit Card,pending
ORD_02313,CUST_0176,2025-05-20,2025-05-22,2025-05-27,delivered,"308 Durham Port Apt. 431, Lake Angelachester, VA 20827",Google Pay,paid
ORD_02314,CUST_0978,2025-01-20,2025-01-21,2025-01-26,delivered,"624 Baxter Village, Grantchester, MD 50243",Google Pay,failed
ORD_02315,CUST_0829,2025-04-24,2025-04-25,2025-04-26,delivered,"99952 Jill Meadow Apt. 182, Clementschester, NH 08513",PayPal,refunded
ORD_02316,CUST_0227,2025-07-22,2025-07-26,2025-07-31,delivered,"8626 Stewart Green Apt. 532, New Thomasmouth, KY 49980",PayPal,pending
ORD_02317,CUST_0940,2025-02-13,2025-02-16,2025-02-17,delivered,"63690 Michael Well, Kevinfurt, AR 23841",Credit Card,pending
ORD_02318,CUST_0688,2025-01-25,2025-01-29,2025-02-03,delivered,"18813 Daniel Greens, East Amandaside, HI 73355",Google Pay,refunded
ORD_02319,CUST_0457,2025-11-11,2025-11-13,2025-11-14,delivered,"64463 Samantha Canyon Apt. 276, Lake Adam, AZ 85414",Credit Card,refunded
ORD_02320,CUST_0730,2025-07-02,2025-07-06,2025-07-08,delivered,"02531 Hall Grove Apt. 538, Port Samuelview, FL 54971",Apple Pay,refunded
ORD_02321,CUST_0024,2025-10-12,2025-10-19,2025-10-22,delivered,"80389 Ray Lock Suite 359, Melissafurt, HI 69185",PayPal,refunded
ORD_02322,CUST_0448,2025-03-05,2025-03-08,2025-03-11,delivered,"1621 Bailey Views Apt. 964, Christophertown, VI 52932",Credit Card,refunded
ORD_02323,CUST_0520,2025-01-04,2025-01-08,,shipped,"6666 Chan Summit Suite 372, New Meganfurt, NH 37127",Apple Pay,pending
ORD_02324,CUST_0382,2025-07-31,2025-08-06,2025-08-07,delivered,"2950 Smith Groves, East Christopherburgh, MT 95390",Google Pay,refunded
ORD_02325,CUST_0173,2025-10-02,2025-10-04,2025-10-06,delivered,"USNV Riley, FPO AP 77193",Debit Card,failed
ORD_02326,CUST_0415,2025-11-03,2025-11-05,2025-11-08,delivered,"651 Calderon Forest Suite 138, Williamfort, OR 27527",PayPal,refunded
ORD_02327,CUST_0615,2025-05-30,2025-05-31,2025-06-05,delivered,"00307 Holly Springs, Garciatown, ND 30381",PayPal,paid
ORD_02328,CUST_0464,2025-09-05,,,processing,"3615 Misty Forest, North Mariah, NM 88217",Credit Card,refunded
ORD_02329,CUST_0586,2025-08-04,2025-08-07,2025-08-11,delivered,"75675 Kyle Ways Suite 107, West Joseph, PA 87761",Credit Card,refunded
ORD_02330,CUST_0447,2024-12-01,,,processing,"856 Jeffery Center Suite 257, North Hollyborough, SD 94896",Apple Pay,refunded
ORD_02331,CUST_0092,2025-10-05,2025-10-08,2025-10-11,delivered,"46725 Kenneth Roads, Shepardton, AL 45738",PayPal,failed
ORD_02332,CUST_0376,2025-09-17,2025-09-21,2025-09-23,delivered,"129 Hopkins Brooks Suite 697, North Brittanybury, GU 15097",PayPal,pending
ORD_02333,CUST_0875,2025-07-29,2025-08-04,,shipped,"2324 Anderson Curve Apt. 476, Farrellville, DC 90480",Google Pay,pending
ORD_02334,CUST_0867,2025-08-28,2025-09-01,2025-09-04,delivered,"7284 Martin Stravenue Suite 399, Port Kathryn, CA 33079",Credit Card,pending
ORD_02335,CUST_0093,2025-01-20,,,processing,"231 Frank Ridges Apt. 526, West Tanyaside, MI 71726",PayPal,paid
ORD_02336,CUST_0631,2025-04-16,,,processing,"40864 Dawn Valley Suite 063, Mooreton, AZ 90510",Google Pay,paid
ORD_02337,CUST_0257,2024-12-31,2025-01-05,2025-01-08,delivered,"3268 Caitlin Isle, Bakerfort, TX 81361",Apple Pay,pending
ORD_02338,CUST_0301,2025-03-24,2025-03-31,2025-04-04,delivered,"PSC 1033, Box 8209, APO AE 80899",Debit Card,pending
ORD_02339,CUST_0235,2024-12-25,2024-12-28,2024-12-30,delivered,"0387 Joseph Knolls Apt. 423, North Russell, KS 82747",Google Pay,paid
ORD_02340,CUST_0238,2025-02-10,2025-02-15,2025-02-16,delivered,"7344 James Fall Apt. 675, Sabrinachester, PW 87861",Google Pay,pending
ORD_02341,CUST_0296,2025-10-08,2025-10-12,,shipped,"5923 Davis Hills Apt. 930, North Brandonside, MT 16643",Apple Pay,pending
ORD_02342,CUST_0242,2025-01-14,2025-01-21,2025-01-23,delivered,"768 Howard Trace, South Rachel, FM 51439",Google Pay,paid
ORD_02343,CUST_0069,2025-07-19,,,cancelled,"702 Gutierrez Corners Suite 770, Rogerfort, OK 41724",Credit Card,failed
ORD_02344,CUST_0837,2024-11-26,2024-12-01,2024-12-02,delivered,"89212 Jordan Unions Suite 571, North Kristen, WI 26875",Apple Pay,failed
ORD_02345,CUST_0741,2025-09-12,2025-09-14,2025-09-19,delivered,"53178 Matthew Via Apt. 608, Lake Samuel, HI 99392",PayPal,pending
ORD_02346,CUST_0806,2025-04-03,2025-04-06,2025-04-08,delivered,"73798 Garrison Brook Suite 058, South Jenniferstad, NC 33116",Debit Card,paid
ORD_02347,CUST_0513,2025-11-02,2025-11-03,2025-11-07,delivered,"907 Simpson Drive, Joneston, NC 03211",PayPal,pending
ORD_02348,CUST_0050,2025-04-04,2025-04-06,2025-04-08,delivered,"3625 Anita Springs Apt. 882, South Elizabeth, TN 69305",PayPal,failed
ORD_02349,CUST_0588,2024-12-06,2024-12-10,2024-12-12,delivered,"8785 Padilla Mills Apt. 549, Danchester, IN 91797",Apple Pay,pending
ORD_02350,CUST_0728,2025-09-11,2025-09-17,2025-09-19,delivered,"USCGC Fitzgerald, FPO AP 01141",PayPal,paid
ORD_02351,CUST_0069,2025-06-23,2025-06-25,2025-06-26,delivered,"832 Wilson Shoal, Port Mathew, SD 19927",Debit Card,refunded
ORD_02352,CUST_0542,2025-10-05,2025-10-11,2025-10-15,delivered,"68484 Sharp Valley, New Madisontown, NY 78766",Google Pay,refunded
ORD_02353,CUST_0911,2025-01-31,2025-02-04,2025-02-09,delivered,"USNS Stephenson, FPO AP 28284",Debit Card,refunded
ORD_02354,CUST_0770,2025-03-15,2025-03-20,2025-03-24,delivered,"532 Sanders Station, Morganfurt, CO 57675",PayPal,refunded
ORD_02355,CUST_0130,2025-08-17,2025-08-19,2025-08-20,delivered,"854 Harry Loop Apt. 188, Haynesmouth, VT 93190",Google Pay,failed
ORD_02356,CUST_0863,2025-05-28,2025-05-29,2025-06-03,delivered,"696 Michael Passage Apt. 808, Smithland, MP 75861",Apple Pay,refunded
ORD_02357,CUST_0385,2025-10-19,2025-10-22,2025-10-23,delivered,"7417 Bradley Station Suite 985, Wilsonville, FM 33657",Debit Card,refunded
ORD_02358,CUST_0204,2025-03-29,,,cancelled,"Unit 4507 Box 2696, DPO AE 21047",Credit Card,pending
ORD_02359,CUST_0446,2025-01-27,,,cancelled,"27731 Jenna Neck, Michaelshire, MP 22527",PayPal,refunded
ORD_02360,CUST_0886,2025-04-08,2025-04-15,,shipped,"2077 Jessica Mission, Jeffreyberg, AK 11246",PayPal,failed
ORD_02361,CUST_0406,2025-06-12,2025-06-14,2025-06-15,delivered,"961 Pope Roads, Larsenton, KY 62738",PayPal,refunded
ORD_02362,CUST_0259,2025-05-15,2025-05-19,2025-05-23,delivered,"USNV Thomas, FPO AP 67353",Apple Pay,failed
ORD_02363,CUST_0904,2025-09-22,2025-09-26,2025-09-28,delivered,"6183 Perez Corner Suite 795, Garciaton, KY 08093",Apple Pay,paid
ORD_02364,CUST_0252,2025-03-03,2025-03-09,2025-03-10,delivered,"470 Lynch Dam Apt. 058, Larsonshire, OR 63518",Debit Card,failed
ORD_02365,CUST_0055,2025-11-11,2025-11-15,2025-11-19,delivered,"18290 Merritt Meadows, Kimberlystad, NJ 45343",Apple Pay,paid
ORD_02366,CUST_0613,2025-07-15,2025-07-18,2025-07-23,delivered,"7886 Munoz Point Apt. 627, West Jamesburgh, RI 25733",Google Pay,refunded
ORD_02367,CUST_0042,2025-09-16,2025-09-17,2025-09-20,delivered,"171 Nicole Groves, Lake Hollytown, NV 54772",Debit Card,pending
ORD_02368,CUST_0318,2025-05-29,2025-05-31,2025-06-01,delivered,"772 Ramirez Path, Kerrbury, VI 01496",Credit Card,pending
ORD_02369,CUST_0763,2025-05-23,,,processing,"59819 Drake Highway, West Heatherstad, CT 26765",Google Pay,failed
ORD_02370,CUST_0062,2025-06-25,2025-06-30,2025-07-02,delivered,"Unit 3039 Box 5316, DPO AA 27393",Google Pay,failed
ORD_02371,CUST_0025,2025-06-28,2025-07-02,2025-07-05,delivered,"215 Mathew Brook Apt. 036, Oconnorborough, WI 87663",Google Pay,refunded
ORD_02372,CUST_0356,2025-10-30,2025-11-02,,shipped,"516 Ricky Overpass Apt. 158, Elizabethtown, AR 48121",Debit Card,failed
ORD_02373,CUST_0053,2025-09-18,2025-09-23,2025-09-24,delivered,"285 Todd Pike, Johnathanport, VT 45789",Apple Pay,refunded
ORD_02374,CUST_0444,2025-06-21,,,cancelled,"4304 Suzanne Viaduct, Hullmouth, MO 36427",Google Pay,paid
ORD_02375,CUST_0683,2024-11-24,,,cancelled,"42097 Victoria Trafficway Apt. 259, Nancyburgh, MP 91900",Google Pay,paid
ORD_02376,CUST_0992,2025-04-15,2025-04-22,2025-04-26,delivered,"645 Jenkins Manors, Fowlerfort, SC 25046",Debit Card,refunded
ORD_02377,CUST_0750,2025-02-24,,,processing,"320 Alice Lights Apt. 672, North Paul, ID 82771",Debit Card,pending
ORD_02378,CUST_0146,2025-01-16,,,cancelled,"082 Wendy Parkways, East Charlesville, MS 84082",PayPal,paid
ORD_02379,CUST_0632,2025-06-26,2025-06-29,2025-07-03,delivered,"0147 Dale Circles, West Troy, CA 47111",PayPal,paid
ORD_02380,CUST_0046,2025-06-15,2025-06-16,2025-06-18,delivered,"0633 Jennifer Parks Suite 445, Port Cindyborough, MI 61019",PayPal,refunded
ORD_02381,CUST_0583,2025-03-16,2025-03-20,2025-03-22,delivered,"89298 Patterson Crossing Suite 945, East Alexander, MA 39885",Apple Pay,failed
ORD_02382,CUST_0939,2025-01-27,2025-01-28,2025-01-29,delivered,"37169 Davis Terrace Suite 491, South Aaronport, MN 60237",PayPal,paid
ORD_02383,CUST_0272,2025-02-25,,,processing,"161 Nicholas Port Apt. 709, Christopherchester, AR 40589",Apple Pay,paid
ORD_02384,CUST_0225,2024-11-17,2024-11-19,2024-11-23,delivered,"8871 Beck Ramp, Johnsonside, FM 24908",Credit Card,paid
ORD_02385,CUST_0686,2025-05-07,2025-05-14,2025-05-17,delivered,"334 Rogers Camp Apt. 305, South Jennifer, NV 54568",Google Pay,failed
ORD_02386,CUST_0872,2025-04-04,2025-04-07,2025-04-12,delivered,"17700 Stephanie Common Apt. 301, West Daniel, CO 17885",Google Pay,failed
ORD_02387,CUST_0647,2025-02-28,,,processing,"8186 Larson Keys, Stoutview, NM 30285",Debit Card,pending
ORD_02388,CUST_0684,2025-06-18,,,processing,"34090 Guzman Crossing Suite 411, Port David, ID 70777",Google Pay,failed
ORD_02389,CUST_0826,2025-07-25,2025-08-01,,shipped,"PSC 7830, Box 5914, APO AE 83578",PayPal,pending
ORD_02390,CUST_0835,2025-05-27,2025-05-31,2025-06-04,delivered,"Unit 8940 Box 0055, DPO AE 16473",Debit Card,failed
ORD_02391,CUST_0963,2025-05-02,2025-05-05,2025-05-09,delivered,"3690 Myers Shoal, Rodneyport, AZ 66070",Apple Pay,paid
ORD_02392,CUST_0975,2025-04-07,2025-04-10,,shipped,"58905 Guerra Walks, Hawkinsside, VT 49105",Debit Card,paid
ORD_02393,CUST_0844,2024-11-20,2024-11-25,2024-11-27,delivered,"346 Miguel Glen, East Alexandra, WI 25332",PayPal,pending
ORD_02394,CUST_0476,2025-02-23,2025-02-24,2025-03-01,delivered,"20360 Cisneros Cliffs Suite 874, South Lisa, ME 46784",Google Pay,failed
ORD_02395,CUST_0423,2025-01-26,,,cancelled,"1540 Lewis Square Apt. 330, Port Marieport, NE 13051",Apple Pay,refunded
ORD_02396,CUST_0581,2024-11-29,2024-12-02,2024-12-03,delivered,"71134 Rich Shores Apt. 708, Lake Matthew, OK 87896",PayPal,pending
ORD_02397,CUST_0639,2024-11-20,2024-11-26,2024-11-27,delivered,"USCGC Hopkins, FPO AA 15255",Debit Card,paid
ORD_02398,CUST_0447,2025-02-07,2025-02-14,2025-02-18,delivered,"588 Adrian Extension, Mosleyland, DE 26819",PayPal,refunded
ORD_02399,CUST_0485,2025-07-15,2025-07-18,2025-07-21,delivered,"653 Patton Corners, Davisberg, AK 69519",Credit Card,failed
ORD_02400,CUST_0242,2025-06-23,2025-06-27,2025-07-01,delivered,"145 Spencer Key, North Shaneport, PA 88509",Google Pay,pending
ORD_02401,CUST_0416,2025-02-18,2025-02-25,2025-02-27,delivered,"645 English Wall Apt. 857, South Andrew, KY 81685",Debit Card,pending
ORD_02402,CUST_0626,2025-05-09,2025-05-12,2025-05-14,delivered,"23572 Joe Forks Suite 484, South Jessica, RI 15530",Google Pay,failed
ORD_02403,CUST_0608,2025-10-01,2025-10-08,2025-10-09,delivered,"61034 Jenkins Roads Suite 113, Gouldbury, NH 12067",Credit Card,paid
ORD_02404,CUST_0085,2025-07-10,,,processing,"8183 Davis Avenue, Bakerville, DE 66573",Credit Card,pending
ORD_02405,CUST_0554,2025-10-19,2025-10-23,2025-10-24,delivered,"540 Lester Springs, Chelseachester, KS 17885",PayPal,paid
ORD_02406,CUST_0003,2025-08-13,2025-08-15,2025-08-16,delivered,"7717 Adams Mall Suite 631, Lake Toni, NV 72424",PayPal,failed
ORD_02407,CUST_0864,2024-12-06,2024-12-12,2024-12-15,delivered,"36453 Sarah Keys, South Sarah, MT 01997",Google Pay,paid
ORD_02408,CUST_0042,2025-08-29,2025-09-01,2025-09-04,delivered,"452 Lewis Village, Port Jamesfurt, NC 51768",Credit Card,paid
ORD_02409,CUST_0597,2025-05-11,2025-05-12,2025-05-17,delivered,"97065 Garrett Lake, New Analand, VT 24271",Credit Card,pending
ORD_02410,CUST_0809,2025-02-25,2025-03-01,2025-03-05,delivered,"27149 Donna Meadows, Lindseyberg, CO 79363",Credit Card,failed
ORD_02411,CUST_0608,2025-08-22,2025-08-27,2025-09-01,delivered,"560 Smith Hollow Apt. 463, New Michaelbury, MA 20615",Credit Card,failed
ORD_02412,CUST_0142,2025-05-15,2025-05-19,2025-05-24,delivered,"122 Peter Fork, North Jamiefort, OH 62086",Debit Card,pending
ORD_02413,CUST_0659,2025-02-02,,,cancelled,"USCGC Rodgers, FPO AP 17026",Google Pay,paid
ORD_02414,CUST_0509,2025-03-07,2025-03-09,,shipped,"345 Jennifer Radial, Port Ashley, PW 67701",Debit Card,paid
ORD_02415,CUST_0403,2025-05-08,2025-05-14,2025-05-16,delivered,"82419 Long Route Suite 220, Davidfort, FL 74404",Apple Pay,refunded
ORD_02416,CUST_0368,2025-04-12,2025-04-15,2025-04-18,delivered,"87792 Wright Estates, Raymondmouth, MA 33291",Apple Pay,refunded
ORD_02417,CUST_0827,2025-10-01,2025-10-08,2025-10-11,delivered,"58589 Justin Knolls Suite 671, West Jonathan, CA 81339",Debit Card,pending
ORD_02418,CUST_0247,2025-10-23,2025-10-25,2025-10-27,delivered,"0231 Meghan Gardens, Branchborough, MH 28989",Credit Card,paid
ORD_02419,CUST_0061,2025-06-30,2025-07-01,,shipped,"41961 Jonathan Corner, Manuelhaven, HI 19550",PayPal,paid
ORD_02420,CUST_0460,2025-08-26,2025-08-28,2025-08-29,delivered,"50059 Matthew Mews, Fordport, WA 88658",Debit Card,failed
ORD_02421,CUST_0705,2025-01-13,2025-01-18,2025-01-20,delivered,"463 Charles Bypass Suite 631, South Angelaville, VI 83274",Apple Pay,refunded
ORD_02422,CUST_0420,2025-06-21,2025-06-27,2025-07-02,delivered,"49251 Emily Union, Maryview, WY 84394",Google Pay,failed
ORD_02423,CUST_0960,2025-04-21,,,processing,"Unit 5187 Box 3045, DPO AE 74981",PayPal,refunded
ORD_02424,CUST_0672,2024-12-04,2024-12-07,2024-12-09,delivered,"15372 Johnson Road Suite 048, Kimberlyview, WI 74456",Apple Pay,pending
ORD_02425,CUST_0354,2025-08-08,2025-08-09,2025-08-10,delivered,"37830 Brittany Walk Suite 606, Padillastad, OK 27668",Debit Card,refunded
ORD_02426,CUST_0192,2025-06-08,2025-06-12,2025-06-16,delivered,"344 Shaw Burg Apt. 396, South Lisa, ID 69743",Debit Card,refunded
ORD_02427,CUST_0137,2025-07-27,2025-08-02,2025-08-06,delivered,"70836 Erin Stravenue, Williamstown, WV 57905",Debit Card,pending
ORD_02428,CUST_0008,2025-07-17,2025-07-20,2025-07-24,delivered,"440 Carroll Manors, New Sherryville, MO 19010",Credit Card,refunded
